,Timestamp,Open,High,Low,Close,Volume,Date,Daily_Change,Daily_Change_Open_to_Close,%K,%D,Slow %K,Slow %D,KalmanFilterEst,isLocalPeak,isLocalTrough,Label,Short_Moving_Avg,Long_Moving_Avg,RSI,HurstExponent,MinutesSincePeak,MinutesSinceTrough,PriceChangeSincePeak,PriceChangeSinceTrough,FourierSignalSell,FourierSignalBuy,KalmanFilterEst_1st_Deriv,KalmanFilterEst_2nd_Deriv,Short_Moving_Avg_1st_Deriv,Short_Moving_Avg_2nd_Deriv,Long_Moving_Avg_1st_Deriv,Long_Moving_Avg_2nd_Deriv,DataAge,Weight
19886,2024-04-27 19:26:00,63255.56,63255.57,63225.71,63237.52,12.86566,2024-04-27 19:26:00,-0.028535036519317103,-1.5808884501455397e-05,7.282930439070928,3.207896985515784,3.207896985515784,4.6865022575299955,63246.22542882287,False,True,Buy,63267.062,63328.4865,23.035010860361012,0.625126138324016,0,0,-62.43000000000029,0.0,False,False,-1408.567972205492,-64144.04952010955,-1609.4000000004598,24219.999999913853,107.54999999990105,-4790.000000066357,3,0.8607079764250578
19920,2024-04-27 20:00:00,63352.11,63397.22,63352.11,63397.22,14.91324,2024-04-27 20:00:00,0.07120520531991303,0.0,100.0,83.3844011142064,83.3844011142064,77.84586815227519,63380.02915363099,True,False,Sell,63361.128000000004,63342.3165,74.96860611134234,0.6170812266052973,0,0,0.0,0.010000000002037268,False,False,2781.5373720448406,279832.93143050105,784.4000000004598,90200.00000004075,603.5999999992782,17009.999999791034,3,0.8607079764250578
19927,2024-04-27 20:07:00,63390.51,63390.52,63353.99,63353.99,3.62696,2024-04-27 20:07:00,-0.05761114715752136,0.0,1.8168538299990722,26.054848735176165,26.054848735176165,45.311437466308966,63369.729158995026,False,False,Hold,63395.478,63371.67049999999,50.3893958464435,0.4221476218625352,0,0,1.6200000000026193,-41.5,False,False,-2546.6494208296353,-178849.48065839126,-1719.999999999709,-183779.99999996973,1.849999999103602,-32250.000000130967,3,0.8607079764250578
19931,2024-04-27 20:11:00,63299.03,63299.03,63286.13,63299.02,4.31717,2024-04-27 20:11:00,-1.5798030394975626e-05,0.0,7.348916761687178,5.989469253882478,5.989469253882478,6.914335377494737,63306.630633966255,False,False,Hold,63329.60599999999,63366.38300000001,41.07220932970064,0.29787574630099994,0,0,-48.970000000001164,-54.95999999999913,False,False,-1231.4264433342032,199087.1805970528,-1829.800000000978,-3280.000000158907,-194.8999999985972,2000.0000001164153,3,0.8607079764250578
19961,2024-04-27 20:41:00,63256.0,63264.03,63244.0,63244.01,6.43775,2024-04-27 20:41:00,-0.01893891787955182,1.5808779535404108e-05,78.45458458889671,84.374568822377,84.374568822377,87.00304136126023,63246.45120077143,False,True,Buy,63246.691999999995,63214.66849999999,62.68557745441245,0.5249993786474151,0,0,18.0,0.0,False,False,-394.9945821528672,-129929.00592253136,799.9999999992724,49119.99999996624,260.9999999993306,-3225.0000000203727,3,0.8607079764250578
19972,2024-04-27 20:52:00,63246.69,63246.7,63246.69,63246.69,0.67268,2024-04-27 20:52:00,0.0,0.0,45.722222222226534,50.25000000000151,50.25000000000151,54.77469135802503,63246.59653925389,False,False,Hold,63246.693999999996,63244.713,46.47992530345468,0.5778188756230911,0,0,-0.00999999999476131,0.0,False,False,15.122266382240923,-2446.834099246189,493.59999999869615,48019.99999974214,233.4999999999127,-1625.0000001309672,3,0.8607079764250578
20007,2024-04-27 21:27:00,63218.31,63218.31,63218.3,63218.3,1.13441,2024-04-27 21:27:00,0.0,1.5818204530588944e-05,77.31350935657804,84.87140049560041,84.87140049560041,84.51963883904493,63219.67310689158,False,False,Hold,63223.130000000005,63205.89400000001,59.81094485185063,0.5928062069750231,0,0,8.930000000000291,-15.389999999999418,False,False,-222.17336207613698,35948.405123490375,178.39999999996508,-22780.000000057044,-268.54999999995925,4894.999999960419,3,0.8607079764250578
20009,2024-04-27 21:29:00,63218.31,63218.31,63194.96,63194.97,5.57866,2024-04-27 21:29:00,-0.0369038711891978,1.5818204530588944e-05,31.616666666668607,62.08122845994156,62.08122845994156,74.75537943737334,63204.08160063808,False,False,Hold,63217.172000000006,63204.3375,49.33498298793642,0.6137048139796267,0,0,8.930000000000291,-15.389999999999418,False,False,-1474.2879524324962,-138942.52795143984,-287.99999999973807,1980.0000000395812,-82.54999999990105,-944.9999999196734,3,0.8607079764250578
20011,2024-04-27 21:31:00,63188.01,63188.01,63188.0,63188.01,1.20604,2024-04-27 21:31:00,0.0,0.0,20.016666666670062,23.883333333336235,23.883333333336235,42.98228089663889,63190.35481493232,False,False,Hold,63201.518000000004,63203.25850000001,42.45670601695467,0.5907647616208263,0,0,-21.369999999995343,-6.94999999999709,False,False,-379.3990257814585,61388.0519013037,-605.7999999997264,35380.000000077416,9.450000000651926,12680.00000003667,3,0.8607079764250578
20039,2024-04-27 21:59:00,63289.57,63289.57,63289.56,63289.57,0.46291,2024-04-27 21:59:00,0.0,0.0,12.365800025867236,24.684679113724812,24.684679113724812,32.91166596706013,63291.83805718432,False,False,Hold,63298.99399999999,63290.731999999996,48.26673497267852,0.5325292087368617,0,0,9.44999999999709,-14.739999999997963,False,False,-366.97936126656714,59378.50796995917,-473.40000000112923,46819.999999788706,-52.14999999952852,-28539.99999977532,3,0.8607079764250578
20076,2024-04-27 22:36:00,63299.83,63299.84,63299.83,63299.84,0.64927,2024-04-27 22:36:00,1.5797830732466878e-05,0.0,21.891806390376864,16.703574818095376,16.703574818095376,15.03019075120487,63298.943481046925,False,False,Hold,63295.536,63316.31299999999,48.90510948904956,0.7393275951573126,0,0,13.819999999999709,-2.1699999999982538,False,False,145.05981376278214,-23309.367508118157,-243.19999999934225,-3979.999999864958,-438.1500000017695,9.999999820138328,3,0.8607079764250578
20097,2024-04-27 22:57:00,63269.19,63274.4,63269.19,63274.39,1.26244,2024-04-27 22:57:00,0.008218850280838907,0.0,88.77707285058526,67.9610777468131,67.9610777468131,51.72889350127934,63271.057820156806,True,False,Sell,63264.71799999999,63268.229999999996,53.46934438423005,0.7425644332555975,0,0,0.0,9.190000000002328,False,False,539.158024291828,-3099.83344617649,287.7999999989697,10399.999999863212,-148.05000000123982,519.9999997421401,3,0.8607079764250578
20108,2024-04-27 23:08:00,63350.66,63350.67,63350.66,63350.67,4.64854,2024-04-27 23:08:00,1.578515518296797e-05,0.0,82.13616489693572,88.08442468681504,88.08442468681504,94.03849123768953,63350.464254005594,True,False,Sell,63346.509999999995,63292.16799999999,84.139177586983,0.614585269290709,0,0,0.0,-6.639999999999418,False,False,33.29040120006539,-5224.696665172814,593.5999999994237,-13040.000000110012,533.3499999993364,-5090.000000127475,3,0.8607079764250578
20131,2024-04-27 23:31:00,63440.94,63440.94,63431.86,63433.99,7.95554,2024-04-27 23:31:00,-0.010939310000657176,1.5762694528654083e-05,5.584687991603076,20.06586373913682,20.06586373913682,45.91778617736992,63438.94140889437,False,True,Buy,63451.786,63441.817500000005,36.806737747510915,0.5956409546630315,0,0,-12.87999999999738,0.0,False,False,-801.1547883288586,17338.008957303828,-396.6000000000349,-25159.999999959837,329.95000000009895,4534.999999959837,3,0.8607079764250578
20142,2024-04-27 23:42:00,63456.11,63456.11,63456.1,63456.1,1.99834,2024-04-27 23:42:00,-1.5758923765929467e-05,0.0,31.02124392116476,49.91894889514447,49.91894889514447,70.92963474442075,63462.05810341513,False,False,Hold,63481.331999999995,63457.577000000005,48.966647285796434,0.5506883560223615,0,0,-37.87999999999738,-43.95999999999913,False,False,-964.0413834174979,155823.3690942143,-512.0000000009895,-87060.00000012864,85.50000000104774,2915.0000001391163,3,0.8607079764250578
20145,2024-04-27 23:45:00,63456.11,63466.0,63456.1,63465.99,4.08321,2024-04-27 23:45:00,0.015569816681160198,0.0,42.107340173633396,27.35802218738729,27.35802218738729,24.894445242394244,63460.99041732275,False,False,Hold,63454.630000000005,63458.659999999996,57.70787166393673,0.5920851387111943,0,0,-37.87999999999738,0.0,False,False,808.949470135849,28970.984302359284,-687.9999999990105,6960.000000108266,89.04999999867869,2564.999999740394,3,0.8607079764250578
20168,2024-04-28 00:08:00,63487.14,63496.0,63487.14,63495.99,5.54492,2024-04-28 00:08:00,0.013939830964182498,0.0,63.6396924203571,58.44565263135226,58.44565263135226,59.78881907931906,63495.61636940847,False,False,Hold,63502.621999999996,63498.95349999999,42.416256063557434,0.5675042131295078,0,0,-12.87000000000262,-22.849999999998545,False,False,60.454699632828124,133414.23212572408,31.799999999202555,29739.99999987427,29.899999999906868,4425.000000046566,2,0.9048374180359595
20173,2024-04-28 00:13:00,63508.02,63508.02,63506.0,63506.01,2.06762,2024-04-28 00:13:00,-0.0031492090525220284,1.5746045254388085e-05,64.73096148191841,67.54489047036027,67.54489047036027,70.48536365571346,63505.98096046909,False,False,Hold,63506.11,63494.474,62.46390760346524,0.4867523258937225,0,0,7.75,-0.11000000000058208,False,False,4.698694802937098,-33120.94456450723,200.4000000008091,-21699.999999909778,-247.69999999989523,-12115.000000048894,2,0.9048374180359595
20186,2024-04-28 00:26:00,63594.0,63699.0,63589.74,63654.0,57.65662,2024-04-28 00:26:00,0.09434852344560873,0.0,81.41570991988101,84.83195366332215,84.83195366332215,84.46720560275838,63626.42060231016,True,False,Sell,63584.552,63519.007,80.32991232808298,0.40284266058590895,0,0,0.0,26.0,False,False,4462.440285141929,248782.3878373456,2590.9999999996217,97759.99999983469,720.0500000006286,25005.000000091968,2,0.9048374180359595
20205,2024-04-28 00:45:00,63575.0,63575.0,63558.49,63558.5,5.55038,2024-04-28 00:45:00,-0.025937872738945877,1.5729455878856245e-05,0.0067686476255833985,0.0022562158751849924,0.0022562158751849924,4.223370140836704,63568.37792414552,False,True,Buy,63592.428,63634.82200000001,10.01028639488824,0.2611608766795106,0,0,-39.0,0.0,False,False,-1598.281700573716,-8206.393232176197,-1251.799999999639,-47179.99999993481,-177.50000000014552,-21650.00000000873,2,0.9048374180359595
20223,2024-04-28 01:03:00,63668.3,63668.3,63647.58,63647.58,10.28914,2024-04-28 01:03:00,-0.03252796643352651,1.5706405813690406e-05,71.28603104212839,90.42405764966638,90.42405764966638,92.90790419440322,63651.14720872686,False,True,Buy,63642.192,63616.61399999999,63.12642999483366,0.31873798171171125,0,0,22.310000000004948,0.0,False,False,-577.1864965034183,-241704.10215119773,628.2000000006519,-41759.99999984924,305.4499999991094,6939.999999958673,2,0.9048374180359595
20228,2024-04-28 01:08:00,63658.0,63658.0,63640.0,63640.01,6.99211,2024-04-28 01:08:00,-0.02824468695916682,1.5708947144007012e-05,57.52688172043201,67.11688084622729,67.11688084622729,75.8355420186644,63645.948992316386,False,False,Hold,63652.871999999996,63634.675,50.91630349759719,0.52998763278939,0,0,14.029999999998836,-14.400000000001455,False,False,-960.9491426839668,-135437.67374489107,-151.40000000028522,5459.999999948195,106.600000000617,-31219.99999995751,2,0.9048374180359595
20252,2024-04-28 01:32:00,63595.99,63596.0,63562.0,63562.0,4.69105,2024-04-28 01:32:00,-0.053462481917099236,-1.572425939058631e-05,47.85847299813969,65.46244568591098,65.46244568591098,75.08216932827696,63572.73385170514,False,False,Hold,63586.10800000001,63572.295000000006,56.18351336920369,0.5894579960341454,0,0,25.44999999999709,-2.0,False,False,-1736.7736889107618,-269115.6702324224,-400.0,-85160.00000017812,-359.95000000039,-21785.000000090804,2,0.9048374180359595
20268,2024-04-28 01:48:00,63629.98,63640.0,63616.0,63640.0,7.75864,2024-04-28 01:48:00,0.01576301230379329,1.5715864712866074e-05,95.08224520942615,93.30264402923906,93.30264402923906,92.7688173089379,63636.81261440256,True,False,Sell,63635.590000000004,63587.7595,66.02702486607555,0.7084143554915286,0,0,0.0,-10.019999999996799,False,False,515.7298231919413,78841.97077808494,840.0000000001455,-3879.9999999901047,180.00000000029104,-5984.9999999278225,2,0.9048374180359595
20276,2024-04-28 01:56:00,63637.77,63643.52,63637.24,63638.0,3.25929,2024-04-28 01:56:00,0.0003457065912648716,-1.57139359701694e-05,46.109484517790406,47.777482033538625,47.777482033538625,59.321298817706754,63639.91889244451,True,False,Sell,63651.928,63621.75550000001,61.08527793182893,0.6895702733557638,0,0,0.0,-6.0900000000037835,False,False,-310.483319596824,53796.9311800407,-349.39999999987776,-14499.999999970896,530.000000000291,-1955.0000000162981,2,0.9048374180359595
20288,2024-04-28 02:08:00,63588.36,63601.42,63582.74,63601.42,7.39161,2024-04-28 02:08:00,0.021607959277636368,0.001069389542125599,51.80697278911252,30.32491264161371,30.32491264161371,15.93385286258416,63592.29801204408,False,False,Hold,63573.873999999996,63609.2135,34.69858667435662,0.7316753992044982,0,0,25.720000000001164,25.239999999997963,False,False,1475.9686557641544,-16498.875081379083,775.5999999993946,27479.999999923166,-192.90000000037253,1854.999999923166,2,0.9048374180359595
20289,2024-04-28 02:09:00,63601.41,63606.1,63601.41,63606.1,2.03963,2024-04-28 02:09:00,0.007358326276363236,-1.572291938570131e-05,58.806693086746264,47.54227900304151,47.54227900304151,30.30847211220713,63600.828109713155,False,False,Hold,63582.46799999999,63608.76700000001,38.46153846153764,0.7296985110120954,0,0,38.770000000004075,38.29000000000087,False,False,853.0097669077804,-62295.888885637396,859.3999999997322,8380.00000003376,-44.64999999909196,14825.000000128057,2,0.9048374180359595
20297,2024-04-28 02:17:00,63605.77,63605.78,63605.77,63605.77,1.64644,2024-04-28 02:17:00,0.0,0.0,77.34557109556667,77.34557109556667,77.34557109556667,75.07931882931554,63605.63502319515,False,False,Hold,63604.46,63593.043999999994,70.08849557522302,0.8179754206268485,0,0,0.0,-0.9000000000014552,False,False,21.839705794263864,-3533.738627884304,-310.79999999928987,-2619.9999998061685,-119.90000000005239,4124.999999985448,2,0.9048374180359595
20309,2024-04-28 02:29:00,63597.88,63628.0,63590.69,63594.52,23.04583,2024-04-28 02:29:00,-0.005283194974425864,0.0,42.26590791515024,44.59607173307435,44.59607173307435,37.683583206025766,63593.13327344153,False,False,Hold,63588.342000000004,63594.32599999999,43.77421140011108,0.7804911253122256,0,0,22.889999999999418,10.729999999995925,False,False,224.37707047138247,-90670.9146538924,147.19999999942956,-6740.000000136206,-57.90000000197324,-4020.0000003096648,2,0.9048374180359595
20311,2024-04-28 02:31:00,63564.0,63586.85,63561.55,63582.0,9.97816,2024-04-28 02:31:00,0.028317915801401305,0.0,30.77501881113316,24.346975575427802,24.346975575427802,36.334389254807164,63579.375099109326,False,False,Hold,63582.67999999999,63589.8865,41.441636062505815,0.7935755311017911,0,0,-10.989999999997963,-30.5199999999968,False,False,424.7178858204279,222525.32048609282,-103.00000000061118,36019.99999998952,-190.00000000014552,6394.999999829452,2,0.9048374180359595
20321,2024-04-28 02:41:00,63682.14,63682.14,63682.13,63682.13,2.73715,2024-04-28 02:41:00,0.0,1.570299234971768e-05,82.02163118155144,88.01215336825221,88.01215336825221,90.12120606902728,63683.89812784309,False,False,Hold,63685.683999999994,63619.880999999994,71.34829221633235,0.720753676284183,0,0,10.139999999999418,-26.419999999998254,False,False,-286.08909465838224,46290.187896665884,562.7999999989697,-7980.000000097789,535.6999999996333,19.99999993131496,2,0.9048374180359595
20328,2024-04-28 02:48:00,63756.0,63780.73,63755.99,63779.57,5.89873,2024-04-28 02:48:00,0.036984760177039,1.568480075681872e-05,95.0899773566929,92.32888210610753,92.32888210610753,93.09906802556246,63772.21623454636,False,False,Hold,63759.581999999995,63678.45049999999,73.75897084660826,0.6852314016531724,0,0,-5.580000000001746,-23.169999999998254,False,False,1189.8642449290492,189008.3355178649,620.5999999991036,6059.9999998521525,908.449999998993,349.99999988940544,2,0.9048374180359595
20402,2024-04-28 04:02:00,64015.99,64049.99,64015.99,64049.99,8.16611,2024-04-28 04:02:00,0.053096100974747706,-1.5621094729500857e-05,62.41145218417887,30.514561196381475,30.514561196381475,19.52153563072046,64037.656284243094,True,False,Sell,64023.75,64044.252,52.924717359247005,0.6060183331850852,0,0,0.0,-3.150000000001455,False,False,1995.6371302250773,227068.8821845397,240.00000000014552,84000.00000001455,-170.04999999990105,11659.999999974389,2,0.9048374180359595
20423,2024-04-28 04:23:00,63990.81,64003.99,63990.0,63990.01,52.09825,2024-04-28 04:23:00,-0.0012658065641213412,-1.5627241535641e-05,67.97410510282268,68.55144647311472,68.55144647311472,60.344018370634124,63989.635265456665,False,True,Buy,63987.824,63990.346999999994,54.07814149947344,0.6046892273147745,0,0,24.07999999999447,0.0,False,False,60.63332278718008,-22916.75302098156,346.9999999993888,24079.99999988533,-210.15000000043074,8570.000000036089,2,0.9048374180359595
20424,2024-04-28 04:24:00,63990.0,63994.23,63990.0,63994.23,5.41961,2024-04-28 04:24:00,0.006594779403856776,-1.5627439348794082e-05,78.5558879521395,71.84409263294431,71.84409263294431,65.73628798827141,63992.47496757373,False,False,Hold,63986.85,63989.147,47.64771030962635,0.563562460117543,0,0,23.2699999999968,-0.8099999999976717,False,False,283.97021170676453,22333.688891958445,-97.4000000001979,-44439.99999995867,-119.99999999970896,9015.000000072177,2,0.9048374180359595
20435,2024-04-28 04:35:00,63895.42,63933.9,63895.41,63933.9,11.49345,2024-04-28 04:35:00,0.06023906881573726,1.5650576457309388e-05,28.315340530453568,13.248018691477263,13.248018691477263,15.444988963142876,63925.68184964663,False,False,Hold,63938.04400000001,63981.748999999996,39.70029548332614,0.42782875163652007,0,0,-70.56999999999971,-22.56999999999971,False,False,1329.7246596404875,407627.3127720924,-402.1999999982654,220960.00000019558,-270.45000000071013,-2035.0000000325963,2,0.9048374180359595
20454,2024-04-28 04:54:00,63847.96,63851.47,63840.25,63840.26,7.95706,2024-04-28 04:54:00,-0.012075560115687445,-1.5662205081911404e-05,10.306360306363958,11.263736263739098,11.263736263739098,11.466847236543893,63844.96732947739,False,True,Buy,63863.114,63908.96,31.39280837505784,0.4301473019691245,0,0,11.970000000001164,0.0,False,False,-761.6619090658787,-1510.934852194623,-1234.7999999998137,-15400.000000008731,-275.7500000006985,7434.999999823049,2,0.9048374180359595
20457,2024-04-28 04:57:00,63860.0,63860.0,63851.85,63851.85,2.6621,2024-04-28 04:57:00,-0.012762292514878482,0.0,22.664523449319876,28.831127479010743,28.831127479010743,24.568679135625185,63854.852952421905,False,True,Buy,63853.630000000005,63897.866,33.847992351815805,0.35918594313892155,0,0,19.739999999997963,0.0,False,False,-485.88790852518287,-53251.4550115593,317.000000000553,114400.00000009604,-410.2499999993597,-4024.9999999650754,2,0.9048374180359595
20511,2024-04-28 05:51:00,63886.67,63886.67,63886.66,63886.67,1.0266,2024-04-28 05:51:00,0.0,0.0,38.686131386857376,44.09164639091343,44.09164639091343,60.841448421704634,63889.77286290675,False,False,Hold,63902.662,63876.0625,60.93359067838782,0.48270953889101226,0,0,-25.290000000000873,-13.340000000003783,False,False,-502.05376455560327,81234.00552314706,-666.8000000005122,-57300.000000032014,50.24999999877764,1904.9999997514533,2,0.9048374180359595
20514,2024-04-28 05:54:00,63973.29,63973.29,63932.78,63935.99,14.21902,2024-04-28 05:54:00,-0.058289961058743955,1.563152616535727e-05,54.36007130124632,70.10140757438855,70.10140757438855,61.851333272134035,63940.41398323046,False,True,Buy,63919.719999999994,63887.208999999995,65.23184111475749,0.4853787728819381,0,0,57.29000000000087,0.0,False,False,-715.8155232551508,-487543.4897746891,719.7999999996682,-18580.000000001746,369.8499999998603,-17489.999999961583,2,0.9048374180359595
20538,2024-04-28 06:18:00,63914.0,63948.18,63913.99,63927.01,11.69964,2024-04-28 06:18:00,0.020355477673117406,0.0,21.807692307694918,12.24786324786475,12.24786324786475,9.014245014246926,63922.56248162281,True,False,Sell,63917.264,63943.512,36.56269207130029,0.5184267297474978,0,0,0.0,-3.650000000001455,False,False,719.6235899886233,94068.67916564806,60.20000000062282,48580.000000147265,-194.94999999951688,2900.0000000814907,2,0.9048374180359595
20566,2024-04-28 06:46:00,63927.45,63927.45,63912.42,63912.43,6.37273,2024-04-28 06:46:00,-0.023495384220706406,0.0,67.85869565217423,85.17323753377421,85.17323753377421,90.65453089217594,63918.27618526678,False,True,Buy,63918.616,63878.2765,63.73648378053685,0.37114550130167884,0,0,21.849999999998545,0.0,False,False,-945.9326466188941,-89973.58778040507,136.4000000001397,-9259.999999994761,422.1499999992375,3489.999999947031,2,0.9048374180359595
20603,2024-04-28 07:23:00,63948.17,63948.18,63928.0,63928.0,7.13882,2024-04-28 07:23:00,-0.03154116841810328,0.0,7.685852157492215,17.089773177609498,17.089773177609498,25.572106829535816,63937.084246765815,False,True,Buy,63951.659999999996,63963.527500000004,50.84044189623852,0.564485328530802,0,0,-6.4100000000034925,0.0,False,False,-1469.8620029288577,-88528.78757978033,-531.8000000006577,30019.999999858555,-80.04999999975553,-19894.99999996042,2,0.9048374180359595
20616,2024-04-28 07:36:00,63999.99,64008.0,63980.12,63980.12,6.77835,2024-04-28 07:36:00,-0.03106250000000088,-1.562500000318323e-05,65.15000000000327,85.21025641025936,85.21025641025936,80.83180523180711,63983.67209914513,False,False,Hold,63979.03200000001,63964.97649999999,59.06588729357146,0.5418425526895319,0,0,24.939999999995052,33.0,False,False,-574.741714821721,-228669.99402998772,638.8000000013562,-2119.9999998498242,-359.4500000006519,-25950.0000000844,2,0.9048374180359595
20619,2024-04-28 07:39:00,63924.01,63924.01,63909.45,63909.84,9.44551,2024-04-28 07:39:00,-0.02215130467431159,1.5643576750574538e-05,0.3957382039567797,8.831912734651167,8.831912734651167,34.33285980043927,63920.81747903149,False,True,Buy,63952.56799999999,63959.165,36.03014286461728,0.5517607927927893,0,0,-51.04000000000087,0.0,False,False,-1776.193418373441,58280.51934528048,-1304.2000000008557,-38420.00000011467,-223.75000000029104,-7080.0000001327135,2,0.9048374180359595
20624,2024-04-28 07:44:00,63901.27,63901.28,63900.0,63900.0,5.90033,2024-04-28 07:44:00,-0.0019874409381781533,0.0,0.0,2.180218021802516,2.180218021802516,8.620862086208177,63903.13610811467,False,True,Buy,63912.762,63949.968499999995,34.700401899890835,0.5285765698536622,0,0,-12.710000000006403,0.0,False,False,-507.43295219290303,61555.34470890416,-196.79999999934807,25780.000000086147,-220.15000000028522,-8650.000000052387,2,0.9048374180359595
20631,2024-04-28 07:51:00,63937.99,63948.18,63930.33,63930.33,8.90964,2024-04-28 07:51:00,-0.011980357843588418,0.0,62.03722642667643,48.20787011944672,48.20787011944672,40.880328583662354,63933.14439249997,False,False,Hold,63936.46,63938.331000000006,43.50808427241713,0.5469044939108045,0,0,2.0099999999947613,36.720000000001164,False,False,-455.37827226216905,-50259.6513122262,-113.00000000046566,-73980.00000008324,-89.24999999944703,5580.000000045402,2,0.9048374180359595
20644,2024-04-28 08:04:00,63954.0,63954.01,63917.77,63917.77,7.46552,2024-04-28 08:04:00,-0.05665009225380713,0.0,17.294244217313697,61.10363994979173,61.10363994979173,81.95381066208155,63933.32763299113,False,True,Buy,63951.822,63932.41650000001,43.70407273633051,0.5878903949339204,0,0,-9.930000000000291,0.0,False,False,-2517.277896415908,-178909.5945713052,45.40000000051805,-72479.9999998504,88.85000000009313,-17479.999999995925,2,0.9048374180359595
20661,2024-04-28 08:21:00,63929.97,63935.86,63929.97,63932.74,5.35489,2024-04-28 08:21:00,0.0043172233121113734,-1.564211345293283e-05,90.98943518894514,92.5098198564262,92.5098198564262,84.86570963139268,63931.3444110127,False,False,Hold,63925.04,63907.20599999999,59.97168475695987,0.5352473553164117,0,0,27.970000000001164,-10.010000000002037,False,False,225.8110415765259,8120.744058760465,429.59999999948195,15159.999999887077,-155.95000000103028,-5585.0000000646105,2,0.9048374180359595
20665,2024-04-28 08:25:00,63932.74,63932.74,63888.01,63888.01,14.98402,2024-04-28 08:25:00,-0.06996415295198455,0.0,37.7323420074379,73.12896677611762,73.12896677611762,84.99991104500538,63905.06563284632,False,True,Buy,63923.793999999994,63902.95849999999,58.613556804923505,0.4852224879698933,0,0,30.739999999997963,0.0,False,False,-2759.659364498657,-277224.33825467306,-839.4000000007509,-69440.00000010419,-189.94999999995343,-26479.999999937718,2,0.9048374180359595
20676,2024-04-28 08:36:00,63889.0,63889.0,63888.98,63888.99,3.40519,2024-04-28 08:36:00,-1.5652146689859592e-05,0.0,53.158458244112076,50.012923691651416,50.012923691651416,45.43232006151997,63887.80990801747,False,False,Hold,63880.958,63900.978500000005,36.33751795640502,0.5226394083381554,0,0,7.459999999999127,-3.0,False,False,190.9428937571647,-31057.012599994778,459.79999999981374,20700.00000006985,-111.34999999994761,2405.0000000715954,2,0.9048374180359595
20688,2024-04-28 08:48:00,63730.49,63740.0,63730.48,63740.0,3.51285,2024-04-28 08:48:00,0.014922213841450649,0.0,39.60485486468449,36.560664188824255,36.560664188824255,26.80076868757403,63733.274320327146,False,False,Hold,63708.346,63801.982,29.53881740638971,0.5594054848274087,0,0,45.37999999999738,22.5,False,False,1088.2378308124316,-22205.54747960705,640.1999999994587,-26740.000000063446,-720.0500000006286,9244.999999937136,2,0.9048374180359595
20689,2024-04-28 08:49:00,63739.99,63740.0,63739.99,63740.0,1.44883,2024-04-28 08:49:00,0.0,-1.568873549111589e-05,40.35944442220752,38.61124547370239,38.61124547370239,34.3567503186923,63737.431018962416,False,False,Hold,63722.708,63794.78200000001,27.98333234824689,0.5326817590688219,0,0,54.87999999999738,32.0,False,False,415.6698635270004,-67256.79672854312,1436.200000000099,79600.00000006403,-719.999999999709,5.000000091968104,2,0.9048374180359595
20698,2024-04-28 08:58:00,63721.17,63725.64,63700.0,63702.0,10.27543,2024-04-28 08:58:00,-0.03008419336932855,0.0,48.6488579171514,54.11278874693537,54.11278874693537,60.3859989747945,63709.110914213015,False,True,Buy,63723.833999999995,63733.79,58.2814872875121,0.4941009447384886,0,0,17.18000000000029,0.0,False,False,-1150.570088774839,-124010.96463567228,-1160.2000000006228,-50299.99999998836,-686.7999999994936,-1004.999999931897,2,0.9048374180359595
20703,2024-04-28 09:03:00,63713.56,63740.76,63713.55,63735.53,11.33601,2024-04-28 09:03:00,0.034482455540074675,0.0,64.48223570190535,41.55112651646261,41.55112651646261,26.889850777501305,63724.341092513365,True,False,Sell,63707.812,63722.199,48.954679388241686,0.5207001580696581,0,0,0.0,3.569999999999709,False,False,1810.4032610361173,62552.666358460556,670.5999999991036,82279.99999988242,137.70000000004075,-455.00000000174623,2,0.9048374180359595
20706,2024-04-28 09:06:00,63752.01,63762.23,63750.0,63750.0,6.25058,2024-04-28 09:06:00,-0.003137156481369807,1.5685782410022065e-05,80.15597920277321,75.25635470826147,75.25635470826147,67.14688041594431,63747.63826802508,False,True,Buy,63737.10400000001,63730.45849999999,48.99496234226178,0.5299037952365023,0,0,17.580000000001746,0.0,False,False,382.1362607734045,-94191.62560152472,1120.2000000004773,-19979.999999923166,108.14999999929569,-27845.000000088476,2,0.9048374180359595
20731,2024-04-28 09:31:00,63784.02,63784.02,63784.01,63784.02,1.60332,2024-04-28 09:31:00,0.0,0.0,46.81215900233539,62.78806611343115,62.78806611343115,76.1387785929355,63788.180190131905,False,False,Hold,63802.442,63795.563500000004,58.934840821184444,0.5732561472440336,0,0,-28.93000000000029,-9.980000000003201,False,False,-673.1329033093061,108915.19165001228,-578.6000000000058,-61900.00000002328,89.74999999991269,16964.999999981956,2,0.9048374180359595
20772,2024-04-28 10:12:00,63636.64,63651.99,63636.63,63640.0,14.08627,2024-04-28 10:12:00,0.005295692119466899,1.5714219942252235e-05,3.698094156254332,1.7564895452056535,1.7564895452056535,1.651189669618485,63651.03759495616,True,False,Sell,63689.194,63747.07950000001,19.26544068407567,0.48974741146918677,0,0,0.0,-78.12000000000262,False,False,-1785.920379311574,343495.73291357956,-2399.7999999999593,6759.999999994761,-350.0,1684.9999999249121,2,0.9048374180359595
